"Numero FINESS";"SIRET";"APE";"Raison sociale";"Complement distribution";"Adresse";"Lieudit_BP";"Code postal";"Libelle routage";"Tel";"Fax";"Date ouvert";"Code categorie";"Lib categorie";"Code statut";"Lib statut";"Code tarif";"Lib tarif";"Code PSPH";"Lib PSPH";"FINESS juridique";"SOC:";"Discipline1";"Mode de fonctionnement1";"Clientele1";"Capacite hommes1";"Capacite femmes1";"Capacite totale1";"Discipline2";"Mode de fonctionnement2";"Clientele2";"Capacite hommes2";"Capacite femmes2";"Capacite totale2";"Discipline3";"Mode de fonctionnement3";"Clientele3";"Capacite hommes3";"Capacite femmes3";"Capacite totale3";"Discipline4";"Mode de fonctionnement4";"Clientele4";"Capacite hommes4";"Capacite femmes4";"Capacite totale4";"Discipline5";"Mode de fonctionnement5";"Clientele5";"Capacite hommes5";"Capacite femmes5";"Capacite totale5";"Discipline6";"Mode de fonctionnement6";"Clientele6";"Capacite hommes6";"Capacite femmes6";"Capacite totale6";
"670795145";"424 810 257 00040";;"MR DU CENTRE MEDICAL DE SAALES - EHPAD";"CENTRE MEDICAL DE SAALES";"ROUTE HANTZ";;"67420";"SAALES";"03 88 47 50 50 ";"03 88 47 50 00";"26 fevrier 1987";"200";"Maison de Retraite";"40";"Regime General de Securite Sociale";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"670013754";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"45";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670795210";"256 702 036 00029";;"M.R. LES COLOMBES - EHPAD";;"50 RUE DE LA VILLE";;"67460";"SOUFFELWEYERSHEIM";"03 88 33 98 89 ";"03 88 81 86 13";"02 juin 1990";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670795202";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"84";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670795277";"320 694 821 00119";;"MAISON DE RETRAITE SAINT-GOTHARD";;"6 RUE DE SCHAFFHOUSE";;"67000";"STRASBOURG";"03 88 37 83 00 ";"03 88 36 83 95";"01 juillet 1990";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670792431";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"97";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670795293";"351 070 669 00012";;"UNITE VIE PERSONNES AGEES SARRE-UNION";;"29 RUE DE PHALSBOURG";;"67260";"SARRE UNION";"03 88 00 16 04 ";;"02 mai 1989";"200";"Maison de Retraite";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"670795285";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670795434";"339 909 723 00019";;"MR LE KACHELOFE-EHPAD";;"44 RUE DE LA CANARDIERE";;"67100";"STRASBOURG";"03 88 40 05 50 ";;"15 avril 1991";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670001882";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"14";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"12";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"70";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"11";"";"";"";"";"";"";"";"";"";"";"";"";
"670795467";"266 700 871 00012";;"MR RESIDENCE DU PARC - EHPAD";;"5 RUE ALFRED KASTLER";;"67380";"LINGOLSHEIM";"03 88 28 86 00 ";"03 88 28 86 92";"02 juin 1987";"200";"Maison de Retraite";"21";"Etablissement Social et Medico-Social Communal";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670001890";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"84";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"15";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670795525";"775 642 069 00170";;"M. R. RESIDENCE MARZOLFF - EHPAD";"RESIDENCE MARZOLFF";"1 PLACE DE LA LIBERTE";;"67110";"REICHSHOFFEN";"03 88 05 89 99 ";"03 88 05 89 90";"04 decembre 1989";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670792340";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"10";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"56";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670795590";"775 642 069 00188";;"MAISON DE RETRAITE LE BRULIG-EHPAD";"QUARTIER LA MONTAGNE VERTE";"7 RUE DU DOCTEUR NESSMANN";;"67000";"STRASBOURG";"03 88 30 05 04 ";;"01 mai 1991";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670792340";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"87";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670795624";"266 700 814 00020";;"MR PUBLIQUE BEL AUTOMNE - EHPAD";;"21 RUE DE SOUFFLENHEIM";;"67410";"DRUSENHEIM";"03 88 53 49 49 ";"03 88 53 10 32";"06 juin 1990";"200";"Maison de Retraite";"21";"Etablissement Social et Medico-Social Communal";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670001916";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"80";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670795640";"380 053 256 00026";;"MAISON DE RETRAITE IM LAEUSCH-EHPAD";"A LA ROBERTSAU";"24 RUE DE LA LARGUE";;"67000";"STRASBOURG";"03 88 41 90 20 ";"03 88 31 60 26";"12 janvier 1991";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670795632";"";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"3";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"83";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670795699";"775 642 069 00105";;"RESIDENCE SAINT MARTIN";"ANCIEN HOPITAL DE HAGUENAU";"5 PLACE D'ARMES";;"67500";"HAGUENAU";"03 88 73 59 10 ";"03 88 73 06 61";"01 janvier 1990";"202";"Logement Foyer";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"670792340";"";"Hebergement Logement-Foyer Personnes agees Couple F2";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"11";"Hebergement Logement-Foyer Personnes agees F1 Bis";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"66";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670795988";"200 016 780 00013";;"MAISON D'ACCUEIL DU KOCHERSBERG-EHPAD";;"8 RUE DES SEIGNEURS";;"67370";"WILLGOTTHEIM";"03 88 04 03 33 ";;"03 janvier 1994";"200";"Maison de Retraite";"21";"Etablissement Social et Medico-Social Communal";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670001999";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"60";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670796341";"778 885 798 00034";;"MAISON DE RETRAITE KIRCHBERG-EHPAD";;"RUE DU KIRCHBERG";;"67290";"LA PETITE PIERRE";"03 88 70 46 47 ";"03 88 70 40 84";"09 mai 1989";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670796333";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"60";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670796366";"439 975 640 00707";;"M.R. FONC C.E.-LES PAQUERETTES-EHPAD";;"17 CHEMIN DES PAQUERETTES";;"67300";"SCHILTIGHEIM";"03 88 33 14 13 ";;"01 mai 1991";"200";"Maison de Retraite";"63";"Fondation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"750000218";"";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"15";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"1";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"84";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670796374";"266 706 100 00010";;"M. R. LES AULNES - EHPAD";;"27 RUE DU PRESBYTERE";;"67660";"BETSCHDORF";"03 88 54 11 11 ";;"01 septembre 1993";"200";"Maison de Retraite";"21";"Etablissement Social et Medico-Social Communal";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670002021";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"60";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670796408";"266 700 863 00019";;"M.R. LA ROSELIERE - EHPAD";;"1 RUE DU FAUBOURG";;"67590";"SCHWEIGHOUSE SUR MODER";"03 88 72 00 19 ";"03 88 72 03 87";"11 janvier 1993";"200";"Maison de Retraite";"26";"Autre Etb. Public Local à caractere Administratif";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670796390";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"59";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670796416";"266 700 046 00136";;"PETITE UNITE DE VIE EUGENE LAMBLING";;"7 RUE DU CHATEAU";"BP 90 007";"67241";"BISCHWILLER CEDEX";"03 88 80 22 22 ";"03 88 80 22 65";"01 janvier 1991";"200";"Maison de Retraite";"11";"Etablissement Public Departemental d'Hospitalisation";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670780584";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670796432";"349 748 798 00015";;"UNITE VIE PERSON AGEES RESIDENCE SAUER";"RESIDENCE DE LA SAUER";"13 RUE DE LA MONNAIE";;"67360";"WOERTH";"03 88 54 08 90 ";;"30 juin 1989";"200";"Maison de Retraite";"72";"Societe à responsabilite limitee (S.A.R.L.)";"01";"Etablissement Tarif Libre";;;"670796424";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"24";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670796762";"778 859 702 00020";;"FOYER-LOGEMENT LES CLARISSES";;"85 ROUTE DE MITTELHAUSBERGEN";;"67200";"STRASBOURG";"03 88 64 02 22 ";;"01 avril 1977";"202";"Logement Foyer";"62";"Association de Droit Local";"11";"Tarif ternaire Prefet PCG hebergt libre";;;"670000991";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"84";"Hebergement Logement-Foyer Personnes agees Couple F2";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"84";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670796770";"778 859 702 00053";;"FOYER-LOGEMENT OVIDE";"RESIDENCE OVIDE";"21 RUE DE L'ENGELBREIT";;"67200";"STRASBOURG";"03 88 30 44 04 ";;"01 août 1974";"202";"Logement Foyer";"62";"Association de Droit Local";"11";"Tarif ternaire Prefet PCG hebergt libre";;;"670000991";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"60";"Hebergement Logement-Foyer Personnes agees Couple F2";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"32";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670796838";"501 436 919 00010";;"M.R. LA VOUTE ETOILEE - EHPAD";;"15 RUE DU GENERAL LECLERC";;"67800";"BISCHHEIM";"03 88 18 94 94 ";"03 88 18 85 84";"15 mai 1990";"200";"Maison de Retraite";"75";"Autre Societe";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670013309";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"60";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670796879";;;"MAISON DE RETRAITE PUBLIQUE DE PLAINE";;"4 RUE DU GAL TABOUIS";;"67420";"PLAINE";"03 88 47 22 43 ";;"01 mars 1990";"200";"Maison de Retraite";"17";"Centre Communal Action Sociale";"08";"President du Conseil General";;;"670796861";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670796895";;;"MR KORIAN L'AIR DU TEMPS-EHPAD";;"3 RUE DE LA BARONNE D'OBERKIRCH";;"67000";"STRASBOURG";"03 88 45 80 45 ";"03 88 45 89 10";"01 avril 1991";"200";"Maison de Retraite";"75";"Autre Societe";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"250018496";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"62";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670796937";"417 876 877 00016";;"MAISON DE RETRAITE EMMAUS CENTRE VILLE";;"3 RUE SAINTE ELISABETH";;"67000";"STRASBOURG";"03 88 14 42 95 ";"03 88 14 42 96";"01 janvier 1901";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670006469";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"42";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670796945";"775 641 855 00314";;"MAISON SAINTE CATHERINE";;"15 RUE DE LA TOUSSAINT";;"67081";"STRASBOURG CEDEX";"03 88 21 73 04 ";;"01 janvier 1901";"200";"Maison de Retraite";"64";"Congregation";"08";"President du Conseil General";;;"670000124";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees Autonomes";"0";"0";"31";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670797299";"379 422 447 00019";;"MAISON D'ACCUEIL LA SOLIDARITE-EHPAD";;"122 RUE DE LA REPUBLIQUE";;"67720";"HOERDT";"03 88 51 74 34 ";"03 88 69 28 01";"24 septembre 1990";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670797281";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"53";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670797349";"266 700 830 00026";;"M. R. SAINT-MARTIN - EHPAD";;"8 RUE DU CYGNE";;"67600";"HILSENHEIM";"03 88 85 92 92 ";"03 88 85 93 13";"04 janvier 1994";"200";"Maison de Retraite";"17";"Centre Communal Action Sociale";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670797331";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"65";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670797604";"775 642 069 00204";;"MAISON DE RETRAITE SAINTE-AGNES-EHPAD";;"6 RUE SAINTE-AGNES";;"67000";"STRASBOURG";"03 88 44 02 02 ";"03 88 44 49 00";"05 avril 1994";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670792340";"";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"4";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"80";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670797703";;;"RES LES PEUPLIERS A MOLSHEIM";;"2 RUE DES ETANGS";;"67120";"MOLSHEIM";"03 88 38 51 31 ";;"01 janvier 1972";"202";"Logement Foyer";"65";"Autre Organisme Prive à But non Lucratif";"01";"Etablissement Tarif Libre";;;"670792530";"";"Hebergement Logement-Foyer Personnes agees F1 Bis";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"17";"Hebergement Logement-Foyer Personnes agees Couple F2";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670797752";"439 975 640 00350";;"M. R. SOULTZERLAND - EHPAD";;"48 RUE DU DOCTEUR DEUTSCH";;"67250";"SOULTZ SOUS FORETS";"03 88 54 79 66 ";"03 88 54 76 05";"22 juin 1996";"200";"Maison de Retraite";"63";"Fondation";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"750000218";"";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"1";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"40";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670797778";"400 356 465 00023";;"M. R. LES COQUELICOTS - EHPAD";;"12 RUE PAUL PARAY";;"67430";"DIEMERINGEN";"03 88 89 36 07 ";"03 88 00 07 17";"02 septembre 1996";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670797760";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"14";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"48";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670797810";;;"RES PERS AG OASIS MITTELHAUSBERG";;"13 RUE DE LA VICTOIRE";;"67206";"MITTELHAUSBERGEN";"03 88 56 02 66 ";;"04 avril 1904";"202";"Logement Foyer";"76";"Groupement Interêt Economique (G.I.E.)";"01";"Etablissement Tarif Libre";;;"670797802";"";"Hebergement Logement-Foyer Personnes agees F1 Bis";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"80";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670797919";"266 700 780 00023";;"M. R. LES HAUTS DE LA ZINSEL - EHPAD";;"11 RUE DU DOCTEUR A SCHWEITZER";;"67580";"MERTZWILLER";"03 88 90 47 47 ";"03 88 90 49 29";"02 janvier 1997";"200";"Maison de Retraite";"17";"Centre Communal Action Sociale";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670797455";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"11";"Pôles d'activite et de soins adaptes";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"0";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"33";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670798081";"341 601 920 00018";;"LOG-FOY P AG PTES SOEURS PAUVRE";;"4 RUE MONSEIGNEUR HOCH";;"67200";"STRASBOURG";"03 88 29 22 64 ";;"14 fevrier 1989";"202";"Logement Foyer";"64";"Congregation";"01";"Etablissement Tarif Libre";;;"670000892";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"30";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670798123";"417 876 877 00040";;"LOG-FOYER PERSONNES AGEES EMMAÜS";;"33 RUE DE LA TOUR";;"67200";"STRASBOURG";"09 22 14 42 95 ";;"14 fevrier 1989";"202";"Logement Foyer";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"670000108";"";"Hebergement Logement-Foyer Personnes agees Seules F1";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"3";"Hebergement Logement-Foyer Personnes agees F1 Bis";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"11";"Hebergement Logement-Foyer Personnes agees Couple F2";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670798339";"775 641 855 00256";;"M.R.CLINIQUE SAINT-LUC SCHIRMECK-EHPAD";;"10 RUE DES FORGES";;"67130";"SCHIRMECK";"03 88 47 41 41 ";;"21 mars 1993";"200";"Maison de Retraite";"63";"Fondation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"670014604";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"40";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670798412";"311 127 781 00137";;"MR DU COUVENT REINACKER";"COUVENT DE REINACKER";"LIEU DIT REINACKER";;"67440";"REUTENBOURG";"03 88 70 60 50 ";"03 88 71 42 44";"18 août 1992";"200";"Maison de Retraite";"63";"Fondation";"01";"Etablissement Tarif Libre";;;"670000785";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670798438";"775 642 069 00212";;"M. R. DE LUTZELHOUSE - EHPAD";;"9 RUE DE LA GARE";;"67130";"LUTZELHOUSE";"03 88 47 30 08 ";"03 88 47 35 98";"21 avril 1989";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670792340";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"60";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670798453";;;"MR DOMAINE DE LA CHARRIERE";;"2 GRAND'RUE";;"67130";"NEUVILLER LA ROCHE";"03 88 98 98 21 ";"03 88 97 98 21";"01 janvier 1983";"200";"Maison de Retraite";"70";"Personne Physique";"01";"Etablissement Tarif Libre";;;"670798446";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670798529";;;"MR L KREMP-SOEURS RIBEAUVILLE";"MAISON LOUIS KREMP";"17 RUE DE LA DIME";;"67230";"BENFELD";"03 88 74 31 79 ";;"04 avril 1904";"200";"Maison de Retraite";"64";"Congregation";"01";"Etablissement Tarif Libre";;;"670795178";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees Autonomes";"0";"0";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670798800";"266 700 806 00026";;"M.R. L'ARC-EN-CIEL - EHPAD";;"2 RUE FREDERIC CHOPIN";;"67116";"REICHSTETT";"03 88 18 08 00 ";"03 88 18 08 09";"02 decembre 1996";"200";"Maison de Retraite";"17";"Centre Communal Action Sociale";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670798792";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"14";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670798925";"428 005 458 00016";;"MR CARMELITES SACRE COEUR MARIENTHAL";;"4 RUE DE LA GARE";"MARIENTHAL";"67500";"HAGUENAU";"03 88 43 96 30 ";"03 88 93 55 89";"04 avril 1904";"200";"Maison de Retraite";"61";"Association Loi 1901 Reconnue d'Utilite Publique";"01";"Etablissement Tarif Libre";;;"670012228";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
